,id,event,place,country,latitude,longitude,radius,max_hail_diameter,status,datetime
1501,IT_22278,large hail,Castegnero ,Italy,45.44,11.58,,,report confirmed by reliable source,2019-07-31 13:15:00
1502,IT_22274,large hail,Romano d''Ezzelino ,Italy,45.8,11.76,,00 cm,report confirmed by reliable source,2019-07-31 12:35:00
1503,IT_22270,large hail,Riese Pio X ,Italy,45.73,11.91,,00 cm,report confirmed by reliable source,2019-07-31 12:30:00
1504,IT_22284,large hail,San Lorenzo in Banale ,Italy,46.08,10.91,,,report confirmed by reliable source,2019-07-31 12:00:00
1505,IT_22264,large hail,Stenico ,Italy,46.05,10.85,,,report confirmed by reliable source,2019-07-31 12:00:00
1506,IT_22262,large hail,Borno ,Italy,45.95,10.2,,00 cm,report confirmed by reliable source,2019-07-31 11:00:00
1507,IT_22275,large hail,Schio ,Italy,45.72,11.36,,00 cm,report confirmed by reliable source,2019-07-31 10:30:00
1508,IT_22269,large hail,Torrebelvicino ,Italy,45.72,11.31,,00 cm,report confirmed by reliable source,2019-07-31 10:30:00
1509,IT_22263,large hail,Gerola Alta ,Italy,46.04,9.57,,,report confirmed by reliable source,2019-07-31 06:00:00
1510,IT_22258,large hail,Magreglio ,Italy,45.92,9.26,< 5 km,10 cm,report confirmed by reliable source,2019-07-31 05:20:00
1511,IT_22240,large hail,Jesi ,Italy,43.53,13.25,,,report confirmed by reliable source,2019-07-27 17:00:00
1512,IT_22197,large hail,Belvedere Ostrense ,Italy,43.58,13.17,< 5 km,3 cm,report confirmed by reliable source,2019-07-27 16:15:00
1513,IT_22196,large hail,Ostra ,Italy,43.61,13.16,< 3 km,3 cm,report confirmed by reliable source,2019-07-27 16:15:00
1514,IT_22221,large hail,Desenzano del Garda ,Italy,45.48,10.57,,,report confirmed by reliable source,2019-07-27 16:00:00
1515,IT_22212,large hail,Podenzano ,Italy,44.98,9.69,,,report confirmed by reliable source,2019-07-27 16:00:00
1516,IT_22231,large hail,Montaione ,Italy,43.55,10.91,,,report confirmed by reliable source,2019-07-27 14:00:00
1517,IT_22214,large hail,Castiglion Fiorentino ,Italy,43.34,11.92,,00 cm,report confirmed by reliable source,2019-07-27 13:30:00
1518,IT_22210,large hail,Taglio di Po ,Italy,45.01,12.21,,,report confirmed by reliable source,2019-07-27 13:30:00
1519,IT_22208,large hail,Lendinara ,Italy,45.08,11.6,< 3 km,3 cm,report confirmed by reliable source,2019-07-27 13:30:00
1520,IT_22206,large hail,Rigutino ,Italy,43.37,11.87,< 5 km,5 cm,report confirmed by reliable source,2019-07-27 13:00:00
1521,IT_22203,large hail,Trieste ,Italy,45.63,13.81,,00 cm,report confirmed by reliable source,2019-07-27 13:00:00
1522,IT_22222,large hail,Budrio ,Italy,44.54,11.54,,,report confirmed by reliable source,2019-07-27 12:45:00
1523,IT_22246,large hail,Noventa Vicentina ,Italy,45.29,11.54,,00 cm,report confirmed by reliable source,2019-07-27 12:30:00
1524,IT_22204,large hail,Carpineti ,Italy,44.45,10.52,,,report confirmed by reliable source,2019-07-27 12:00:00
1525,IT_22193,large hail,Moncalieri ,Italy,45.0,7.68,,,report confirmed by reliable source,2019-07-26 19:30:00
1526,IT_22237,large hail,Paesana ,Italy,44.69,7.28,,00 cm,report confirmed by reliable source,2019-07-26 19:00:00
1527,IT_22191,large hail,Crodo ,Italy,46.23,8.32,,,report confirmed by reliable source,2019-07-26 18:00:00
1528,IT_22190,large hail,Cavezzo ,Italy,44.84,11.02,,,report confirmed by reliable source,2019-07-26 18:00:00
1529,IT_22257,large hail,Crespano del Grappa ,Italy,45.83,11.84,,,report confirmed by reliable source,2019-07-26 17:20:00
1530,IT_22202,large hail,Quero ,Italy,45.92,11.93,,00 cm,report confirmed by reliable source,2019-07-26 17:00:00
1531,IT_22188,large hail,San Donato Val di Comino ,Italy,41.75,13.82,,00 cm,report confirmed by reliable source,2019-07-26 15:00:00
1532,IT_22179,large hail,Algund / Lagundo Vellau ,Italy,46.68,11.13,< 5 km,3 cm,report confirmed by reliable source,2019-07-25 18:30:00
1533,IT_22178,large hail,Dorf Tirol / Tirolo ,Italy,46.69,11.15,< 5 km,00 cm,report confirmed by reliable source,2019-07-25 18:05:00
1534,IT_22181,large hail,Jenesien / San Genesio Atesino ,Italy,46.54,11.33,< 3 km,3 cm,report confirmed by reliable source,2019-07-25 18:00:00
1535,IT_22180,large hail,Kastelruth / Castelrotto ,Italy,46.57,11.56,< 3 km,5 cm,report confirmed by reliable source,2019-07-25 18:00:00
1536,IT_22182,large hail,Riffian / Rifiano ,Italy,46.7,11.18,< 1 km,5 cm,report confirmed by reliable source,2019-07-25 17:30:00
1537,IT_22141,large hail,Palermo ,Italy,38.12,13.37,< 5 km,2 cm,report confirmed by reliable source,2019-07-15 01:00:00
1538,IT_22140,large hail,Villabate ,Italy,38.08,13.45,< 3 km,5 cm,report confirmed by reliable source,2019-07-15 01:00:00
1539,IT_22107,large hail,Monselice ,Italy,45.24,11.75,< 3 km,2 cm,report confirmed by reliable source,2019-07-13 18:05:00
1540,IT_22105,large hail,Campocroce ,Italy,45.59,12.22,< 5 km,3 cm,report confirmed by reliable source,2019-07-13 17:40:00
1541,IT_22112,large hail,Mirano ,Italy,45.49,12.11,< 5 km,4 cm,report confirmed by reliable source,2019-07-13 17:20:00
1542,IT_22111,large hail,Camponogara ,Italy,45.38,12.07,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 17:20:00
1543,IT_22106,large hail,Salzano ,Italy,45.52,12.11,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 17:20:00
1544,IT_22109,large hail,Oriago ,Italy,45.45,12.14,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 17:15:00
1545,IT_22088,large hail,Martellago ,Italy,45.55,12.15,< 5 km,4 cm,report confirmed by reliable source,2019-07-13 17:10:00
1546,IT_22102,large hail,Scorzè ,Italy,45.57,12.11,< 3 km,4 cm,report confirmed by reliable source,2019-07-13 17:05:00
1547,IT_22110,large hail,Trivignano ,Italy,45.53,12.2,< 5 km,3 cm,report confirmed by reliable source,2019-07-13 17:00:00
1548,IT_22084,large hail,Spinea ,Italy,45.49,12.16,< 5 km,4 cm,report confirmed by reliable source,2019-07-13 17:00:00
1549,IT_22104,large hail,Zero Branco ,Italy,45.6,12.16,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 16:45:00
1550,IT_22103,large hail,Treviso ,Italy,45.67,12.24,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 16:35:00
1551,IT_22108,large hail,Santa Lucia di Piave ,Italy,45.85,12.29,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 16:30:00
1552,IT_22101,large hail,San Polo di Piave ,Italy,45.79,12.39,< 3 km,4 cm,report confirmed by reliable source,2019-07-13 15:50:00
1553,IT_22097,large hail,Conegliano ,Italy,45.89,12.29,< 3 km,4 cm,report confirmed by reliable source,2019-07-13 15:20:00
1554,IT_22087,large hail,San Stino di Livenza ,Italy,45.73,12.68,< 5 km,,report confirmed by reliable source,2019-07-13 15:15:00
1555,IT_22086,large hail,Cessalto ,Italy,45.71,12.61,< 5 km,,report confirmed by reliable source,2019-07-13 15:15:00
1556,IT_22085,large hail,Summaga ,Italy,45.78,12.8,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 14:40:00
1557,IT_22096,large hail,San Giorgio di Nogaro ,Italy,45.83,13.22,< 3 km,2 cm,report confirmed by reliable source,2019-07-13 13:15:00
1558,IT_22094,large hail,Bagnaria Arsa ,Italy,45.88,13.29,< 3 km,2 cm,report confirmed by reliable source,2019-07-13 12:50:00
1559,IT_22095,large hail,Cervignano del Friuli ,Italy,45.82,13.34,< 5 km,2 cm,report confirmed by reliable source,2019-07-13 12:45:00
1560,IT_22093,large hail,Villesse ,Italy,45.86,13.44,< 3 km,2 cm,report confirmed by reliable source,2019-07-13 12:30:00
1561,IT_22078,large hail,Gradisca d'Isonzo ,Italy,45.89,13.5,< 3 km,2 cm,report confirmed by reliable source,2019-07-13 12:25:00
1562,IT_22114,large hail,Borgnano ,Italy,45.93,13.44,< 3 km,2 cm,report confirmed by reliable source,2019-07-13 12:20:00
1563,IT_22079,large hail,San Lorenzo Isontino ,Italy,45.93,13.53,< 3 km,3 cm,report confirmed by reliable source,2019-07-13 12:15:00
1564,IT_22070,large hail,Copparo ,Italy,44.89,11.82,< 3 km,4 cm,report confirmed by reliable source,2019-07-12 17:45:00
1565,IT_22075,large hail,Pontecchio Polesine ,Italy,45.02,11.81,< 5 km,4 cm,report confirmed by reliable source,2019-07-12 17:25:00
1566,IT_22071,large hail,Selva ,Italy,45.0,11.85,< 5 km,3 cm,report confirmed by reliable source,2019-07-12 17:25:00
1567,IT_22074,large hail,Boara Polesine ,Italy,45.12,11.8,< 3 km,3 cm,report confirmed by reliable source,2019-07-12 17:10:00
1568,IT_22073,large hail,Carrè ,Italy,45.75,11.46,< 3 km,3 cm,report confirmed by reliable source,2019-07-12 15:00:00
1569,IT_22072,large hail,Chiuppano ,Italy,45.76,11.46,< 3 km,3 cm,report confirmed by reliable source,2019-07-12 15:00:00
1570,IT_22054,large hail,Brindisi ,Italy,40.63,17.94,< 5 km,5 cm,report confirmed by reliable source,2019-07-10 15:00:00
1571,IT_22028,large hail,Ostuni ,Italy,40.73,17.58,< 5 km,5 cm,plausibility check passed,2019-07-10 14:30:00
1572,IT_22027,large hail,Fasano ,Italy,40.83,17.36,< 5 km,5 cm,plausibility check passed,2019-07-10 14:10:00
1573,IT_22055,large hail,Monopoli ,Italy,40.96,17.29,< 5 km,5 cm,report confirmed by reliable source,2019-07-10 14:00:00
1574,IT_22056,large hail,Polignano a Mare ,Italy,41.0,17.22,< 5 km,6 cm,report confirmed by reliable source,2019-07-10 13:45:00
1575,IT_21999,large hail,Bari ,Italy,41.12,16.85,< 5 km,8 cm,report confirmed by reliable source,2019-07-10 13:25:00
1576,IT_22000,large hail,Bitonto ,Italy,41.11,16.69,< 5 km,5 cm,report confirmed by reliable source,2019-07-10 13:10:00
1577,IT_22067,large hail,Ortucchio ,Italy,41.95,13.65,< 5 km,,report confirmed by reliable source,2019-07-10 13:05:00
1578,IT_22066,large hail,Trasacco ,Italy,41.96,13.53,< 5 km,,report confirmed by reliable source,2019-07-10 13:00:00
1579,IT_22052,large hail,San Marco in Lamis ,Italy,41.71,15.64,< 3 km,3 cm,report confirmed by reliable source,2019-07-10 13:00:00
1580,IT_22069,large hail,Prato di Campoli ,Italy,41.77,13.49,< 3 km,2 cm,report confirmed by reliable source,2019-07-10 12:30:00
1581,IT_22006,large hail,Petacciato ,Italy,42.02,14.83,< 3 km,2 cm,report confirmed by reliable source,2019-07-10 12:30:00
1582,IT_22051,large hail,Sant'Elia Fiumerapido ,Italy,41.53,13.85,< 5 km,3 cm,report confirmed by reliable source,2019-07-10 12:00:00
1583,IT_22003,large hail,Fossacesia Marina ,Italy,42.25,14.51,< 5 km,,report confirmed by reliable source,2019-07-10 11:30:00
1584,IT_22053,large hail,Vasto ,Italy,42.12,14.71,< 5 km,9 cm,report confirmed by reliable source,2019-07-10 11:15:00
1585,IT_22002,large hail,Venafro ,Italy,41.48,14.04,< 5 km,4 cm,report confirmed by reliable source,2019-07-10 11:05:00
1586,IT_22035,large hail,Francavilla al Mare ,Italy,42.42,14.29,< 3 km,12 cm,report confirmed by reliable source,2019-07-10 10:35:00
1587,IT_21997,large hail,Pescara ,Italy,42.46,14.21,< 3 km,14 cm,report confirmed by reliable source,2019-07-10 10:30:00
1588,IT_22050,large hail,Montesilvano ,Italy,42.5,14.14,< 3 km,10 cm,report confirmed by reliable source,2019-07-10 10:20:00
1589,IT_22014,large hail,Carate Brianza ,Italy,45.67,9.24,< 5 km,3 cm,report confirmed by reliable source,2019-07-09 16:00:00
1590,IT_21972,large hail,Fossato di Vico ,Italy,43.3,12.76,< 3 km,5 cm,report confirmed by reliable source,2019-07-09 15:40:00
1591,IT_22012,large hail,Gubbio ,Italy,43.35,12.57,< 5 km,3 cm,report confirmed by reliable source,2019-07-09 15:30:00
1592,IT_22019,large hail,Torre Santa Sabina ,Italy,44.26,9.43,< 3 km,5 cm,report confirmed by reliable source,2019-07-09 14:45:00
1593,IT_21974,large hail,Bellaria ,Italy,44.15,12.47,< 5 km,5 cm,report confirmed by reliable source,2019-07-09 14:40:00
1594,IT_21973,large hail,Arezzo ,Italy,43.46,11.88,< 5 km,5 cm,report confirmed by reliable source,2019-07-09 14:40:00
1595,IT_21990,large hail,Igea Marina ,Italy,44.13,12.49,< 3 km,8 cm,report confirmed by reliable source,2019-07-09 14:35:00
1596,IT_22031,large hail,San Mauro Pascoli ,Italy,44.12,12.43,< 3 km,2 cm,report confirmed by reliable source,2019-07-09 14:30:00
1597,IT_22011,large hail,Cortona ,Italy,43.27,11.98,< 5 km,2 cm,report confirmed by reliable source,2019-07-09 14:30:00
1598,IT_22010,large hail,Viserba ,Italy,44.09,12.54,< 3 km,4 cm,report confirmed by reliable source,2019-07-09 14:30:00
1599,IT_22009,large hail,Cesenatico ,Italy,44.2,12.41,< 5 km,3 cm,report confirmed by reliable source,2019-07-09 14:20:00
1600,IT_21993,large hail,Cesena ,Italy,44.14,12.25,< 3 km,3 cm,report confirmed by reliable source,2019-07-09 14:10:00
1601,IT_21987,large hail,Loiano ,Italy,44.27,11.33,< 3 km,4 cm,report confirmed by reliable source,2019-07-09 13:50:00
1602,IT_21975,large hail,Bibulano di Sopra ,Italy,44.27,11.3,< 5 km,5 cm,report confirmed by reliable source,2019-07-09 13:50:00
1603,IT_21986,large hail,Monzuno ,Italy,44.28,11.27,< 3 km,5 cm,report confirmed by reliable source,2019-07-09 13:45:00
1604,IT_21989,large hail,Gardeletta ,Italy,44.3,11.24,< 3 km,7 cm,report confirmed by reliable source,2019-07-09 13:42:00
1605,IT_21988,large hail,Rioveggio ,Italy,44.28,11.2,< 3 km,7 cm,report confirmed by reliable source,2019-07-09 13:40:00
1606,IT_21991,large hail,Valsamoggia ,Italy,44.5,11.08,< 3 km,4 cm,report confirmed by reliable source,2019-07-09 13:15:00
1607,IT_22013,large hail,Pioppe di Salvaro ,Italy,44.31,11.16,< 3 km,7 cm,report confirmed by reliable source,2019-07-09 13:00:00
1608,IT_22008,large hail,Pessola ,Italy,44.63,9.87,< 3 km,3 cm,report confirmed by reliable source,2019-07-09 12:15:00
1609,IT_21964,large hail,Marcon ,Italy,45.56,12.3,< 3 km,2 cm,report confirmed by reliable source,2019-07-08 19:25:00
1610,IT_21966,large hail,Pederobba ,Italy,45.88,11.95,< 3 km,4 cm,report confirmed by reliable source,2019-07-08 17:30:00
1611,IT_21967,large hail,Cordignano ,Italy,45.95,12.41,< 3 km,3 cm,report confirmed by reliable source,2019-07-08 17:15:00
1612,IT_21962,large hail,Zona Sipro ,Italy,44.74,12.04,< 3 km,7 cm,report confirmed by reliable source,2019-07-08 16:00:00
1613,IT_21961,large hail,Ostellato ,Italy,44.75,11.99,< 5 km,4 cm,report confirmed by reliable source,2019-07-08 16:00:00
1614,IT_21960,large hail,Argenta ,Italy,44.61,11.84,< 3 km,4 cm,report confirmed by reliable source,2019-07-08 15:40:00
1615,IT_21965,large hail,Volania ,Italy,44.72,12.13,< 5 km,3 cm,report confirmed by reliable source,2019-07-08 15:30:00
1616,IT_21963,large hail,Saiarino ,Italy,44.62,11.81,< 3 km,8 cm,report confirmed by reliable source,2019-07-08 15:00:00
1617,IT_21953,large hail,"Chioggia, -Sottomarina ",Italy,45.22,12.3,< 3 km,2 cm,report confirmed by reliable source,2019-07-07 17:00:00
1618,IT_21952,large hail,Dolo ,Italy,45.43,12.07,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 16:20:00
1619,IT_21958,large hail,Pastrengo ,Italy,45.49,10.8,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 16:15:00
1620,IT_21957,large hail,Sona ,Italy,45.44,10.82,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 16:15:00
1621,IT_21956,large hail,Torri del Benaco ,Italy,45.61,10.69,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 16:15:00
1622,IT_21955,large hail,Affi ,Italy,45.55,10.77,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 16:15:00
1623,IT_21954,large hail,Cavaion Veronese ,Italy,45.54,10.77,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 16:15:00
1624,IT_21959,large hail,Alzeroni ,Italy,45.55,10.74,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 16:10:00
1625,IT_21918,large hail,Verona ,Italy,45.43,11.0,< 5 km,3 cm,report confirmed by reliable source,2019-07-07 15:50:00
1626,IT_21951,large hail,Dueville ,Italy,45.63,11.55,< 3 km,6 cm,report confirmed by reliable source,2019-07-07 15:45:00
1627,IT_21924,large hail,Sant'Ambrogio di Valpolicella ,Italy,45.52,10.84,< 5 km,3 cm,report confirmed by reliable source,2019-07-07 15:25:00
1628,IT_21946,large hail,Marcon ,Italy,45.56,12.3,< 3 km,3 cm,report confirmed by reliable source,2019-07-07 13:20:00
1629,IT_21949,large hail,Treporti ,Italy,45.47,12.46,< 3 km,2 cm,report confirmed by reliable source,2019-07-07 13:00:00
1630,IT_21948,large hail,Quarto d'Altino ,Italy,45.58,12.37,< 3 km,2 cm,report confirmed by reliable source,2019-07-07 13:00:00
1631,IT_21947,large hail,Jesolo ,Italy,45.53,12.64,< 3 km,2 cm,report confirmed by reliable source,2019-07-07 13:00:00
1632,IT_21950,large hail,Maserada sul Piave ,Italy,45.76,12.31,< 3 km,2 cm,report confirmed by reliable source,2019-07-07 12:30:00
1633,IT_21934,large hail,Villorba ,Italy,45.74,12.23,< 3 km,5 cm,plausibility check passed,2019-07-07 12:30:00
1634,IT_21945,large hail,Casalguidi ,Italy,43.87,10.91,< 5 km,5 cm,report confirmed by reliable source,2019-07-07 09:30:00
1635,IT_21943,large hail,Vercelli ,Italy,45.32,8.41,< 5 km,6 cm,report confirmed by reliable source,2019-07-06 20:20:00
1636,IT_21931,large hail,Motta de' Conti ,Italy,45.19,8.52,< 3 km,5 cm,report confirmed by reliable source,2019-07-06 20:15:00
1637,IT_21930,large hail,Stroppiana ,Italy,45.23,8.45,< 3 km,5 cm,report confirmed by reliable source,2019-07-06 20:10:00
1638,IT_21932,large hail,Montonero ,Italy,45.31,8.35,< 1 km,5 cm,report confirmed by reliable source,2019-07-06 20:00:00
1639,IT_21929,large hail,Olcenengo ,Italy,45.36,8.31,< 3 km,5 cm,report confirmed by reliable source,2019-07-06 20:00:00
1640,IT_21917,large hail,Asigliano Vercellese ,Italy,45.26,8.41,< 5 km,8 cm,plausibility check passed,2019-07-06 20:00:00
1641,IT_21940,large hail,Pordenone ,Italy,45.96,12.66,< 3 km,,report confirmed by reliable source,2019-07-06 19:00:00
1642,IT_21941,large hail,Casale Litta ,Italy,45.77,8.74,< 3 km,5 cm,report confirmed by reliable source,2019-07-06 18:30:00
1643,IT_21937,large hail,Somma Lombardo ,Italy,45.68,8.71,< 3 km,2 cm,report confirmed by reliable source,2019-07-06 18:30:00
1644,IT_21939,large hail,Oleggio ,Italy,45.6,8.64,< 5 km,4 cm,report confirmed by reliable source,2019-07-06 18:00:00
1645,IT_21938,large hail,Bellinzago Novarese ,Italy,45.57,8.64,< 5 km,3 cm,report confirmed by reliable source,2019-07-06 18:00:00
1646,IT_21944,large hail,Turbigo ,Italy,45.53,8.74,< 5 km,4 cm,report confirmed by reliable source,2019-07-06 17:30:00
1647,IT_21942,large hail,Sacile ,Italy,45.95,12.51,< 3 km,3 cm,report confirmed by reliable source,2019-07-06 17:30:00
1648,IT_21920,large hail,Vergiate ,Italy,45.72,8.7,< 5 km,6 cm,report confirmed by reliable source,2019-07-06 17:25:00
1649,IT_21916,large hail,Godega di Sant'Urbano ,Italy,45.93,12.4,< 1 km,6 cm,report confirmed by reliable source,2019-07-06 17:15:00
1650,IT_21914,large hail,Cordignano ,Italy,45.95,12.41,< 1 km,6 cm,report confirmed by reliable source,2019-07-06 17:15:00
1651,IT_21915,large hail,Colle Umberto ,Italy,45.94,12.34,< 1 km,6 cm,report confirmed by reliable source,2019-07-06 17:10:00
1652,IT_21925,large hail,Pettenasco ,Italy,45.82,8.41,< 5 km,6 cm,report confirmed by reliable source,2019-07-06 17:00:00
